id,cast_id,store_id,date,planned_start,planned_end,actual_start,actual_end,is_late,is_absent,help_from_store_id,notes,shift_data,help_cast_name
60,19,1,2026-02-10,,,2026-02-10 21:00:00.000000,2026-02-11 00:00:00.000000,0,0,,,"{""set_l"": 0.0, ""set_mg"": 2.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 8, ""drink_back"": 1600, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 9, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 3.0}",
61,10,1,2026-02-10,,,2026-02-10 21:00:00.000000,2026-02-11 00:00:00.000000,0,0,,,"{""set_l"": 0.0, ""set_mg"": 1.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 4, ""drink_back"": 800, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 9, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 3.0}",
62,5,1,2026-02-10,,,2026-02-10 23:00:00.000000,2026-02-11 04:00:00.000000,0,0,,,"{""set_l"": 3.0, ""set_mg"": 1.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 10, ""drink_back"": 2000, ""daily_payment"": 5000, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 16, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 5.0}",
63,4,1,2026-02-10,,,,,0,1,,,"{""set_l"": 0.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 0, ""drink_back"": 0, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 0.0}",
64,27,1,2026-02-10,,,2026-02-11 00:00:00.000000,2026-02-11 04:00:00.000000,0,0,,,"{""set_l"": 3.0, ""set_mg"": 1.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 10, ""drink_back"": 2000, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 4.0}",
65,7,1,2026-02-10,,,2026-02-11 02:30:00.000000,2026-02-11 04:00:00.000000,0,0,,,"{""set_l"": 1.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 2, ""drink_back"": 400, ""daily_payment"": 2300, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": ""\u30e9\u30e9"", ""help_hourly_rate"": 1400, ""working_hours"": 1.5}",
66,21,1,2026-02-11,,,2026-02-11 20:00:00.000000,2026-02-12 04:00:00.000000,1,0,,,"{""set_l"": 0.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 0, ""drink_back"": 0, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 69, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 8.0}",
67,24,1,2026-02-11,,,2026-02-11 19:00:00.000000,2026-02-12 03:00:00.000000,0,0,,,"{""set_l"": 2.0, ""set_mg"": 1.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 8, ""drink_back"": 1600, ""daily_payment"": 0, ""rt_count"": 1, ""nt_count"": 0, ""distribution_count"": 54, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 8.0}",
68,3,1,2026-02-11,,,2026-02-11 20:00:00.000000,2026-02-12 00:00:00.000000,0,0,,,"{""set_l"": 2.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 10.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 14, ""drink_back"": 1800, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 1, ""distribution_count"": 49, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 4.0}",
69,4,1,2026-02-11,,,,,0,1,,,"{""set_l"": 0.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 0, ""drink_back"": 0, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 0.0}",
70,24,1,2026-02-12,,,2026-02-12 19:00:00.000000,2026-02-12 23:30:00.000000,0,0,,,"{""set_l"": 0.0, ""set_mg"": 3.0, ""set_shot"": 1.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 13, ""drink_back"": 2700, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 124, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 4.5}",
71,21,1,2026-02-12,,,2026-02-12 19:00:00.000000,2026-02-13 05:00:00.000000,0,0,,,"{""set_l"": 3.0, ""set_mg"": 8.0, ""set_shot"": 1.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 39, ""drink_back"": 7900, ""daily_payment"": 0, ""rt_count"": 1, ""nt_count"": 1, ""distribution_count"": 70, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 10.0}",
72,22,1,2026-02-12,,,2026-02-12 20:00:00.000000,2026-02-12 23:30:00.000000,0,0,,,"{""set_l"": 0.0, ""set_mg"": 3.0, ""set_shot"": 2.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 14, ""drink_back"": 3000, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 22, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 3.5}",
73,3,1,2026-02-12,,,2026-02-12 20:00:00.000000,2026-02-13 00:00:00.000000,0,0,,,"{""set_l"": 0.0, ""set_mg"": 8.0, ""set_shot"": 2.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 34, ""drink_back"": 7000, ""daily_payment"": 0, ""rt_count"": 1, ""nt_count"": 0, ""distribution_count"": 31, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 4.0}",
74,12,1,2026-02-12,,,2026-02-12 21:00:00.000000,2026-02-12 23:00:00.000000,0,0,,,"{""set_l"": 0.0, ""set_mg"": 1.0, ""set_shot"": 1.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 5, ""drink_back"": 1100, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 18, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 2.0}",
75,27,1,2026-02-12,,,2026-02-12 22:00:00.000000,2026-02-13 05:00:00.000000,0,0,,,"{""set_l"": 1.0, ""set_mg"": 1.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 6, ""drink_back"": 1200, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 20, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 7.0}",
76,14,1,2026-02-12,,,2026-02-13 01:00:00.000000,2026-02-13 05:00:00.000000,0,0,,,"{""set_l"": 0.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 0, ""drink_back"": 0, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 4.0}",
77,16,1,2026-02-12,,,2026-02-12 18:30:00.000000,2026-02-13 00:00:00.000000,0,0,,,"{""set_l"": 0.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 0, ""drink_back"": 0, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 5.5}",
78,5,1,2026-02-13,,,2026-02-13 19:00:00.000000,2026-02-14 05:00:00.000000,0,0,,,"{""set_l"": 7.0, ""set_mg"": 4.0, ""set_shot"": 2.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 32, ""drink_back"": 6600, ""daily_payment"": 10000, ""rt_count"": 1, ""nt_count"": 0, ""distribution_count"": 26, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 10.0}",
79,17,1,2026-02-13,,,,,0,1,,,"{""set_l"": 0.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 0, ""drink_back"": 0, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 0.0}",
80,24,1,2026-02-13,,,2026-02-13 19:00:00.000000,2026-02-14 00:00:00.000000,0,0,,,"{""set_l"": 6.0, ""set_mg"": 1.0, ""set_shot"": 4.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 20, ""drink_back"": 4400, ""daily_payment"": 0, ""rt_count"": 1, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 5.0}",
81,21,1,2026-02-13,,,2026-02-13 19:00:00.000000,2026-02-14 05:00:00.000000,0,0,,,"{""set_l"": 3.0, ""set_mg"": 10.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 46, ""drink_back"": 9200, ""daily_payment"": 0, ""rt_count"": 2, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 10.0}",
82,12,1,2026-02-13,,,2026-02-13 20:00:00.000000,2026-02-14 00:00:00.000000,0,0,,,"{""set_l"": 6.0, ""set_mg"": 1.0, ""set_shot"": 6.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 22, ""drink_back"": 5000, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 4.0}",
83,25,1,2026-02-13,,,2026-02-13 20:00:00.000000,2026-02-14 00:00:00.000000,0,0,,,"{""set_l"": 4.0, ""set_mg"": 0.0, ""set_shot"": 2.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 10, ""drink_back"": 2200, ""daily_payment"": 4000, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 4.0}",
84,19,1,2026-02-13,,,2026-02-13 20:00:00.000000,2026-02-14 00:00:00.000000,0,0,,,"{""set_l"": 3.0, ""set_mg"": 0.0, ""set_shot"": 1.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 7, ""drink_back"": 1500, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 2, ""distribution_count"": 30, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 4.0}",
85,20,1,2026-02-13,,,2026-02-13 22:00:00.000000,2026-02-14 05:00:00.000000,0,0,,,"{""set_l"": 4.0, ""set_mg"": 4.0, ""set_shot"": 5.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 29, ""drink_back"": 6300, ""daily_payment"": 0, ""rt_count"": 1, ""nt_count"": 0, ""distribution_count"": 7, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 7.0}",
86,14,1,2026-02-13,,,2026-02-14 00:00:00.000000,2026-02-14 03:00:00.000000,0,0,,,"{""set_l"": 4.0, ""set_mg"": 1.0, ""set_shot"": 2.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 14, ""drink_back"": 3000, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 3.0}",
87,17,1,2026-02-14,,,2026-02-14 19:00:00.000000,2026-02-15 00:00:00.000000,0,0,,,"{""set_l"": 1.0, ""set_mg"": 3.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 14, ""drink_back"": 2800, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 37, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 5.0}",
88,27,1,2026-02-14,,,2026-02-14 19:00:00.000000,2026-02-15 00:00:00.000000,0,0,,,"{""set_l"": 0.0, ""set_mg"": 3.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 9.0, ""champagne_back"": 900, ""drink_count"": 21, ""drink_back"": 3300, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 1, ""distribution_count"": 12, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 5.0}",
89,5,1,2026-02-14,,,2026-02-14 19:00:00.000000,2026-02-15 04:00:00.000000,0,0,,,"{""set_l"": 2.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 4, ""drink_back"": 800, ""daily_payment"": 9000, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 18, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 9.0}",
90,21,1,2026-02-14,,,2026-02-14 19:00:00.000000,2026-02-15 04:00:00.000000,0,0,,,"{""set_l"": 2.0, ""set_mg"": 4.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 20, ""drink_back"": 4000, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 21, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 9.0}",
91,28,1,2026-02-14,,,2026-02-14 20:00:00.000000,2026-02-14 22:00:00.000000,0,0,,,"{""set_l"": 0.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 0, ""drink_back"": 0, ""daily_payment"": 2800, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 15, ""help_store"": ""\u30e9\u30e9"", ""help_hourly_rate"": 1500, ""working_hours"": 2.0}",
92,3,1,2026-02-14,,,2026-02-14 20:00:00.000000,2026-02-15 00:00:00.000000,0,0,,,"{""set_l"": 0.0, ""set_mg"": 4.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 9.0, ""champagne_back"": 900, ""drink_count"": 25, ""drink_back"": 4100, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 33, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 4.0}",
93,24,1,2026-02-14,,,,,0,1,,,"{""set_l"": 0.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 0, ""drink_back"": 0, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 0.0}",
94,29,1,2026-02-14,,,2026-02-14 21:00:00.000000,2026-02-15 00:30:00.000000,0,0,,,"{""set_l"": 0.0, ""set_mg"": 3.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 22.0, ""champagne_back"": 2200, ""drink_count"": 34, ""drink_back"": 4600, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 3.5}",
95,4,1,2026-02-14,,,2026-02-14 21:00:00.000000,2026-02-15 03:00:00.000000,0,0,,,"{""set_l"": 3.0, ""set_mg"": 4.0, ""set_shot"": 3.0, ""set_s"": 0.0, ""champagne_count"": 8.0, ""champagne_back"": 800, ""drink_count"": 33, ""drink_back"": 6100, ""daily_payment"": 6000, ""rt_count"": 1, ""nt_count"": 1, ""distribution_count"": 11, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 6.0}",
96,30,1,2026-02-14,,,,,0,1,,,"{""set_l"": 0.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 0, ""drink_back"": 0, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 0.0}",
97,19,1,2026-02-14,,,2026-02-14 21:00:00.000000,2026-02-14 22:00:00.000000,0,0,,,"{""set_l"": 0.0, ""set_mg"": 1.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 22.0, ""champagne_back"": 2200, ""drink_count"": 26, ""drink_back"": 3000, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 1.0}",
98,21,1,2026-02-15,,,2026-02-15 19:00:00.000000,2026-02-16 04:00:00.000000,0,0,,,"{""set_l"": 7.0, ""set_mg"": 3.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 26, ""drink_back"": 5200, ""daily_payment"": 0, ""rt_count"": 1, ""nt_count"": 0, ""distribution_count"": 33, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 9.0}",
99,4,1,2026-02-15,,,,,0,1,,,"{""set_l"": 0.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 0, ""drink_back"": 0, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 0.0}",
100,10,1,2026-02-15,,,,,0,1,,,"{""set_l"": 0.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 0, ""drink_back"": 0, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 0.0}",
101,31,1,2026-02-15,,,,,0,0,,,"{""set_l"": 0.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 0, ""drink_back"": 0, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 23, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 0.0}",
102,12,1,2026-02-16,,,2026-02-16 20:00:00.000000,2026-02-17 00:00:00.000000,0,0,,,"{""set_l"": 0.0, ""set_mg"": 3.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 12, ""drink_back"": 2400, ""daily_payment"": 4000, ""rt_count"": 1, ""nt_count"": 0, ""distribution_count"": 34, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 4.0}",
103,19,1,2026-02-16,,,2026-02-16 20:00:00.000000,2026-02-17 00:00:00.000000,0,0,,,"{""set_l"": 2.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 4, ""drink_back"": 800, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 28, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 4.0}",
104,5,1,2026-02-16,,,2026-02-16 21:00:00.000000,2026-02-17 04:00:00.000000,0,0,,,"{""set_l"": 4.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 8, ""drink_back"": 1600, ""daily_payment"": 7000, ""rt_count"": 1, ""nt_count"": 0, ""distribution_count"": 30, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 7.0}",
105,14,1,2026-02-16,,,2026-02-17 00:00:00.000000,2026-02-17 05:00:00.000000,0,0,,,"{""set_l"": 0.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 0, ""drink_back"": 0, ""daily_payment"": 5000, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 5.0}",
106,15,1,2026-02-16,,,2026-02-16 18:30:00.000000,2026-02-17 00:30:00.000000,0,0,,,"{""set_l"": 0.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 0, ""drink_back"": 0, ""daily_payment"": 6000, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 6.0}",
107,17,1,2026-02-17,,,2026-02-17 19:00:00.000000,2026-02-18 00:00:00.000000,0,0,,,"{""set_l"": 2.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 4, ""drink_back"": 800, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 1, ""distribution_count"": 79, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 5.0}",
108,25,1,2026-02-17,,,2026-02-17 21:00:00.000000,2026-02-18 04:00:00.000000,0,0,,,"{""set_l"": 5.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 10, ""drink_back"": 2000, ""daily_payment"": 7000, ""rt_count"": 1, ""nt_count"": 1, ""distribution_count"": 5, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 7.0}",
109,21,1,2026-02-17,,,,,0,1,,,"{""set_l"": 0.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 0, ""drink_back"": 0, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 0, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 0.0}",
110,5,1,2026-02-17,,,2026-02-17 22:00:00.000000,2026-02-17 23:00:00.000000,0,0,,,"{""set_l"": 0.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 0, ""drink_back"": 0, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 7, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 1.0}",
111,27,1,2026-02-17,,,2026-02-18 00:00:00.000000,2026-02-18 04:00:00.000000,0,0,,,"{""set_l"": 3.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 6, ""drink_back"": 1200, ""daily_payment"": 0, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 2, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 4.0}",
112,32,1,2026-02-18,,,2026-02-18 19:00:00.000000,2026-02-18 23:30:00.000000,0,0,,,"{""set_l"": 1.0, ""set_mg"": 0.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 2, ""drink_back"": 400, ""daily_payment"": 4500, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 35, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 4.5}",
113,25,1,2026-02-18,,,2026-02-18 19:00:00.000000,2026-02-19 04:30:00.000000,0,0,,,"{""set_l"": 6.0, ""set_mg"": 1.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 16, ""drink_back"": 3200, ""daily_payment"": 9500, ""rt_count"": 0, ""nt_count"": 0, ""distribution_count"": 23, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 9.5}",
114,5,1,2026-02-18,,,2026-02-18 21:00:00.000000,2026-02-19 02:30:00.000000,0,0,,,"{""set_l"": 3.0, ""set_mg"": 2.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 14, ""drink_back"": 2800, ""daily_payment"": 0, ""rt_count"": 1, ""nt_count"": 1, ""distribution_count"": 14, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 5.5}",
115,21,1,2026-02-18,,,2026-02-18 22:00:00.000000,2026-02-19 05:00:00.000000,0,0,,,"{""set_l"": 8.0, ""set_mg"": 3.0, ""set_shot"": 0.0, ""set_s"": 0.0, ""champagne_count"": 0.0, ""champagne_back"": 0, ""drink_count"": 28, ""drink_back"": 5600, ""daily_payment"": 0, ""rt_count"": 2, ""nt_count"": 1, ""distribution_count"": 11, ""help_store"": null, ""help_hourly_rate"": null, ""working_hours"": 7.0}",
